line_number,byte_offset,raw_line_sha256,message,kind,time_sec,wait_sec,vehicle_id,route_decision,route_index,link,position_m,omega,terminal_inside,physical_input_source_link
1231,249639,14a834a9bfe9ea6cc65107bedf6993cea4b744299814f259a91cdee7fbe44436,Warning	Simulation second 4681.0: After 45.0 seconds of waiting for lane change the vehicle 30392 (on Static Vehicle Route 1135 - 4) was removed from link 68 at position 109.9.	Network object type: Vehicle	Network object keys: 30392,lane_change_removal,4681.0,45.0,30392,1135,4,68,109.9,inside,False,False
1236,250736,ebf314a2c638e799064ad370860db28f0fae83436c7110790025deb978f416a3,Warning	Simulation second 4699.0: After 45.0 seconds of waiting for lane change the vehicle 17096 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 113.0.	Network object type: Vehicle	Network object keys: 17096,lane_change_removal,4699.0,45.0,17096,1113,3,329,113.0,inside,False,False
1237,250989,f840bcdbddea65d8fdf840e9dc6fa9683a4b6a40997cd264278bb0316bfc10a5,Warning	Simulation second 4706.0: After 45.0 seconds of waiting for lane change the vehicle 30890 (on Static Vehicle Route 1134 - 1) was removed from link 69 at position 1735.5.	Network object type: Vehicle	Network object keys: 30890,lane_change_removal,4706.0,45.0,30890,1134,1,69,1735.5,inside,False,True
1238,251242,5c42a4efd4c89c6122947ffeed04631dde35fc0bb8bb2539174caa3eef578342,Warning	Simulation second 4714.0: After 45.0 seconds of waiting for lane change the vehicle 30926 (on Static Vehicle Route 1123 - 1) was removed from link 52 at position 393.8.	Network object type: Vehicle	Network object keys: 30926,lane_change_removal,4714.0,45.0,30926,1123,1,52,393.8,inside,False,False
1239,251494,296322e9d98128788c1285ddfdedf9d95347aeb43cceec76827aadd5950f069f,Warning	Simulation second 4721.0: After 45.0 seconds of waiting for lane change the vehicle 22622 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 22622,lane_change_removal,4721.0,45.0,22622,1124,1,66,2652.5,outside,False,True
1247,252961,2f93b56f827af53214ae106b13b8982700d524eb0f526c43fcd2f6dd01ec24ed,Warning	Simulation second 4754.0: After 45.0 seconds of waiting for lane change the vehicle 30930 (on Static Vehicle Route 1134 - 1) was removed from link 69 at position 1735.5.	Network object type: Vehicle	Network object keys: 30930,lane_change_removal,4754.0,45.0,30930,1134,1,69,1735.5,inside,False,True
1253,254213,a5f015ad1d140786311fdf1676c0aba78c2e5742c0bffa786365de750fb92eda,Warning	Simulation second 4769.0: After 45.0 seconds of waiting for lane change the vehicle 30872 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 30872,lane_change_removal,4769.0,45.0,30872,1124,1,66,2652.5,outside,False,True
1254,254466,0e97840353f1848149d057088c4cb3ad9f1230d8208fa5e0a888285f5d6c2be5,Warning	Simulation second 4770.0: After 45.0 seconds of waiting for lane change the vehicle 15437 (on Static Vehicle Route 1135 - 4) was removed from link 68 at position 109.9.	Network object type: Vehicle	Network object keys: 15437,lane_change_removal,4770.0,45.0,15437,1135,4,68,109.9,inside,False,False
1255,254718,faa93345038aad1bde2aef489804654a6cb8c125861fd42ac91a988879aa26ad,Warning	Simulation second 4771.0: After 45.0 seconds of waiting for lane change the vehicle 22318 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 22318,lane_change_removal,4771.0,45.0,22318,1159,1,310,93.3,outside,False,False
1256,254970,059b6aaeacbce851d4ae35003e4bb2a62f6b27896eb6e385864512b1175217ee,Warning	Simulation second 4778.0: After 45.0 seconds of waiting for lane change the vehicle 29099 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 29099,lane_change_removal,4778.0,45.0,29099,1159,1,310,85.8,outside,False,False
1258,255468,73e06b12399ff9fa61803ab2f4dc7d803040c39c6e9df2e01a14abd5c9459c80,Warning	Simulation second 4788.0: After 45.0 seconds of waiting for lane change the vehicle 31275 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2647.5.	Network object type: Vehicle	Network object keys: 31275,lane_change_removal,4788.0,45.0,31275,1124,1,66,2647.5,outside,False,True
1266,257128,deb79ed557fb2da826ba9db5c1a673ea1d07fad9dfc9dd5d1d8dd3a0a084fcbc,Warning	Simulation second 4817.0: After 45.0 seconds of waiting for lane change the vehicle 22719 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 22719,lane_change_removal,4817.0,45.0,22719,1124,1,66,2652.5,outside,False,True
1267,257381,543998aea4b964903704864ccba6ab0b7171610209ed0f9854b7c372a3f63cc4,Warning	Simulation second 4819.0: After 45.0 seconds of waiting for lane change the vehicle 17364 (on Static Vehicle Route 1135 - 4) was removed from link 68 at position 109.9.	Network object type: Vehicle	Network object keys: 17364,lane_change_removal,4819.0,45.0,17364,1135,4,68,109.9,inside,False,False
1268,257633,0793a9a30ca20acaa092a13d5f6f09bb9cb8c79a17418fd8e6c8d9cdc26ef75c,Warning	Simulation second 4820.0: After 45.0 seconds of waiting for lane change the vehicle 28052 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 28052,lane_change_removal,4820.0,45.0,28052,1159,1,310,93.3,outside,False,False
1271,258260,c8bc7b31a83b850754679d146e69a366368f10e7bedd9d7e31230b069ae0ca0a,Warning	Simulation second 4826.0: After 45.0 seconds of waiting for lane change the vehicle 29254 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 84.1.	Network object type: Vehicle	Network object keys: 29254,lane_change_removal,4826.0,45.0,29254,1159,1,310,84.1,outside,False,False
1272,258512,e99db5f623474d1104aef88d4fb787c28a3092dc180d7b847e432c792d2b14e2,Warning	Simulation second 4830.0: After 45.0 seconds of waiting for lane change the vehicle 15989 (on Static Vehicle Route 1135 - 2) was removed from link 121 at position 220.5.	Network object type: Vehicle	Network object keys: 15989,lane_change_removal,4830.0,45.0,15989,1135,2,121,220.5,inside,False,False
1274,258944,a53e39c171630bac9cfdb857e970fbc5432ac0b443fce77d3620d36e89da9926,Warning	Simulation second 4837.0: After 45.0 seconds of waiting for lane change the vehicle 31346 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2647.5.	Network object type: Vehicle	Network object keys: 31346,lane_change_removal,4837.0,45.0,31346,1124,1,66,2647.5,outside,False,True
1276,259399,2f660f11c503da4e33206b3dcb848183951c1c1cb49f9820e132063a8a9e7bb4,Warning	Simulation second 4848.0: After 60.0 seconds of waiting for lane change the vehicle 15187 (on Static Vehicle Route 1130 - 1) was removed from link 2 at position 1644.3.	Network object type: Vehicle	Network object keys: 15187,lane_change_removal,4848.0,60.0,15187,1130,1,2,1644.3,inside,False,False
1277,259651,91750e6934946d35f0c76dd911b8deabd11137a43e49425add62672af9c085d3,Warning	Simulation second 4850.0: After 45.0 seconds of waiting for lane change the vehicle 30669 (on Static Vehicle Route 1134 - 3) was removed from link 70 at position 175.1.	Network object type: Vehicle	Network object keys: 30669,lane_change_removal,4850.0,45.0,30669,1134,3,70,175.1,inside,False,False
1280,260280,c7e0f3f798687eb98d63341d23e164e0bd1ffefa926839caf6064f6a5b559c59,Warning	Simulation second 4866.0: After 45.0 seconds of waiting for lane change the vehicle 22855 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 22855,lane_change_removal,4866.0,45.0,22855,1124,1,66,2652.5,outside,False,True
1282,260733,4ea32c0d9de6dd4ee5343c4f765229d378d822ddd1c12a8768ca4e7dab9b1af7,Warning	Simulation second 4870.0: After 45.0 seconds of waiting for lane change the vehicle 31436 (on Static Vehicle Route 1134 - 1) was removed from link 69 at position 1735.5.	Network object type: Vehicle	Network object keys: 31436,lane_change_removal,4870.0,45.0,31436,1134,1,69,1735.5,inside,False,True
1283,260986,6b7ae98b6795ab9f41b4094a6ab0f05a3ef01a63601ad76d222191015f3630c3,Warning	Simulation second 4875.0: After 45.0 seconds of waiting for lane change the vehicle 27817 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 27817,lane_change_removal,4875.0,45.0,27817,1159,1,310,85.8,outside,False,False
1284,261238,faea50612fc30613b27920cd84a47ef7defb98382c59ef51284c3725d2eee64d,Warning	Simulation second 4878.0: After 60.0 seconds of waiting for lane change the vehicle 12833 (on Static Vehicle Route 1130 - 3) was removed from link 2 at position 1999.9.	Network object type: Vehicle	Network object keys: 12833,lane_change_removal,4878.0,60.0,12833,1130,3,2,1999.9,inside,False,False
1285,261490,ca470edf4e44fdcea6d0df5c45fc4fab94bc97b9c9944951bd92f93bfdcc6a61,Warning	Simulation second 4879.0: After 45.0 seconds of waiting for lane change the vehicle 29793 (on Static Vehicle Route 1135 - 2) was removed from link 121 at position 220.5.	Network object type: Vehicle	Network object keys: 29793,lane_change_removal,4879.0,45.0,29793,1135,2,121,220.5,inside,False,False
1287,261920,22f81e127a40fcd396589a6a841a0f4113bea767f1090099609761e6f9fb15a8,Warning	Simulation second 4886.0: After 45.0 seconds of waiting for lane change the vehicle 31457 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2647.5.	Network object type: Vehicle	Network object keys: 31457,lane_change_removal,4886.0,45.0,31457,1124,1,66,2647.5,outside,False,True
1289,262317,8795193a0223173e7b16e4e3efa8fe539c66f08af87f65ee0493174c10a0ecd9,Warning	Simulation second 4889.0: After 45.0 seconds of waiting for lane change the vehicle 30849 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 108.0.	Network object type: Vehicle	Network object keys: 30849,lane_change_removal,4889.0,45.0,30849,1113,3,329,108.0,inside,False,False
1292,262922,35f3a3751e170e2ea62934d5c86fc7df24756f301bda5be465a39fc8cafecdff,Warning	Simulation second 4906.0: After 45.0 seconds of waiting for lane change the vehicle 30662 (on Static Vehicle Route 1134 - 3) was removed from link 70 at position 175.1.	Network object type: Vehicle	Network object keys: 30662,lane_change_removal,4906.0,45.0,30662,1134,3,70,175.1,inside,False,False
1294,263350,9bd4a7569d4db61bc3c4e749292a0bcd0c8942374a66ab10f224e998741c38a8,Warning	Simulation second 4915.0: After 45.0 seconds of waiting for lane change the vehicle 22856 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 22856,lane_change_removal,4915.0,45.0,22856,1124,1,66,2652.5,outside,False,True
1295,263603,5cdeb96672afb5d9341584126540b561378bfe7134398d75f10209971110580e,Warning	Simulation second 4919.0: After 45.0 seconds of waiting for lane change the vehicle 31265 (on Static Vehicle Route 1134 - 1) was removed from link 69 at position 1735.5.	Network object type: Vehicle	Network object keys: 31265,lane_change_removal,4919.0,45.0,31265,1134,1,69,1735.5,inside,False,True
1297,264102,a5cc729c850cc59611723bad77d14fdc69836c26da0ed7b6f5c7a059ffa74f53,Warning	Simulation second 4927.0: After 45.0 seconds of waiting for lane change the vehicle 29272 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 29272,lane_change_removal,4927.0,45.0,29272,1159,1,310,93.3,outside,False,False
1298,264354,01aa298e64df51bdd214777c1c54d1163e697b72cefed0a3514999e2b57f09b1,Warning	Simulation second 4931.0: After 45.0 seconds of waiting for lane change the vehicle 32558 (on Static Vehicle Route 1123 - 1) was removed from link 52 at position 393.8.	Network object type: Vehicle	Network object keys: 32558,lane_change_removal,4931.0,45.0,32558,1123,1,52,393.8,inside,False,False
1299,264606,9223153b5d6de2a7b8b360d0a5cf332da5cc6b85ef33b5ce850848bbb3eda916,Warning	Simulation second 4932.0: After 45.0 seconds of waiting for lane change the vehicle 27094 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 27094,lane_change_removal,4932.0,45.0,27094,1159,1,310,85.8,outside,False,False
1300,264858,717dcff938e963271bc232300c7002ee31f7270e499ab7bdf19256e350e670e5,Warning	Simulation second 4935.0: After 45.0 seconds of waiting for lane change the vehicle 31622 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2647.5.	Network object type: Vehicle	Network object keys: 31622,lane_change_removal,4935.0,45.0,31622,1124,1,66,2647.5,outside,False,True
1302,265255,2b5e1a52055ff33658b3a17243a9f4dd731c4b467eaa67b598612dcd805c35de,Warning	Simulation second 4963.0: After 45.0 seconds of waiting for lane change the vehicle 23026 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 23026,lane_change_removal,4963.0,45.0,23026,1124,1,66,2652.5,outside,False,True
1308,266509,436e94b41f2d01b95bbf03223e146aa916cd1f036887d88e1fa2b06e50d13da2,Warning	Simulation second 4971.0: After 45.0 seconds of waiting for lane change the vehicle 24192 (on Static Vehicle Route 1135 - 2) was removed from link 121 at position 220.5.	Network object type: Vehicle	Network object keys: 24192,lane_change_removal,4971.0,45.0,24192,1135,2,121,220.5,inside,False,False
1310,266962,ab25a787a2f8a82fae65bc8d2df7495fdae8ce43e6bd202bf09773f488251d64,Warning	Simulation second 4973.0: After 45.0 seconds of waiting for lane change the vehicle 31364 (on Static Vehicle Route 1134 - 1) was removed from link 69 at position 1735.5.	Network object type: Vehicle	Network object keys: 31364,lane_change_removal,4973.0,45.0,31364,1134,1,69,1735.5,inside,False,True
1311,267215,10f6088e9a95b16a152b828645dc484cd738beadf470677863d6126571eac9d1,Warning	Simulation second 4976.0: After 45.0 seconds of waiting for lane change the vehicle 28972 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 28972,lane_change_removal,4976.0,45.0,28972,1159,1,310,93.3,outside,False,False
1312,267467,10d039743d3c5d80e6fb06e3c8418c40061f6208813a0534fd8a3eef3030bfd8,Warning	Simulation second 4980.0: After 45.0 seconds of waiting for lane change the vehicle 30746 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 30746,lane_change_removal,4980.0,45.0,30746,1159,1,310,85.8,outside,False,False
1313,267719,abd313fe994b11b56c56d65b587b59968f7194d740915837e1cf7d8219c8ea82,Warning	Simulation second 4982.0: After 45.0 seconds of waiting for lane change the vehicle 24353 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 113.0.	Network object type: Vehicle	Network object keys: 24353,lane_change_removal,4982.0,45.0,24353,1113,3,329,113.0,inside,False,False
1314,267972,742b1ad95f438216e095b5ff21c6ad5872e716f96f686245d07659241e3bec7d,Warning	Simulation second 4984.0: After 45.0 seconds of waiting for lane change the vehicle 31729 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2647.5.	Network object type: Vehicle	Network object keys: 31729,lane_change_removal,4984.0,45.0,31729,1124,1,66,2647.5,outside,False,True
1320,269161,4f53482add462208d2284393ea0b4b1d113d2725c610ca8909e32499b6d0ee44,Warning	Simulation second 5012.0: After 45.0 seconds of waiting for lane change the vehicle 22913 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 22913,lane_change_removal,5012.0,45.0,22913,1124,1,66,2652.5,outside,False,True
1322,269613,2427380b4028a73d60aab3efe9d41df5c149a1ba79b1220fb191499df86bc8ad,Warning	Simulation second 5013.0: After 45.0 seconds of waiting for lane change the vehicle 31127 (on Static Vehicle Route 1134 - 3) was removed from link 70 at position 175.1.	Network object type: Vehicle	Network object keys: 31127,lane_change_removal,5013.0,45.0,31127,1134,3,70,175.1,inside,False,False
1323,269865,d6076848785c2b86164948925ded76c45c532d9d98de196a5c46e2ca92f26594,Warning	Simulation second 5022.0: After 45.0 seconds of waiting for lane change the vehicle 22544 (on Static Vehicle Route 1135 - 2) was removed from link 121 at position 220.5.	Network object type: Vehicle	Network object keys: 22544,lane_change_removal,5022.0,45.0,22544,1135,2,121,220.5,inside,False,False
1324,270118,89d655a0c1805a1686802382e0f7a345f208f8731a81f9c70e4d4975b6c40237,Warning	Simulation second 5022.0: After 45.0 seconds of waiting for lane change the vehicle 31422 (on Static Vehicle Route 1134 - 1) was removed from link 69 at position 1735.5.	Network object type: Vehicle	Network object keys: 31422,lane_change_removal,5022.0,45.0,31422,1134,1,69,1735.5,inside,False,True
1325,270371,1153dd8fa2069834ed9b2cd1b84307123b42d06fbd19290750f283d43eafa1ed,Warning	Simulation second 5033.0: After 45.0 seconds of waiting for lane change the vehicle 32115 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2647.5.	Network object type: Vehicle	Network object keys: 32115,lane_change_removal,5033.0,45.0,32115,1124,1,66,2647.5,outside,False,True
1327,270824,a5b7dc09a4a6d1eb62762ea0e587887ec3a959697e6454a05c95f5420f57e6f0,Warning	Simulation second 5036.0: After 60.0 seconds of waiting for lane change the vehicle 16268 (on Static Vehicle Route 1130 - 3) was removed from link 2 at position 1999.9.	Network object type: Vehicle	Network object keys: 16268,lane_change_removal,5036.0,60.0,16268,1130,3,2,1999.9,inside,False,False
1328,271076,e02a66d381367f4058caa3d41c91fcdf848390765c1cacef911c2fd8c5c77453,Warning	Simulation second 5037.0: After 60.0 seconds of waiting for lane change the vehicle 12817 (on Static Vehicle Route 1130 - 3) was removed from link 2 at position 2007.4.	Network object type: Vehicle	Network object keys: 12817,lane_change_removal,5037.0,60.0,12817,1130,3,2,2007.4,inside,False,False
1337,272912,63c5923796ffc108664a5470766b517dca93ff0a7de113ffc301c8f0e0f87111,Warning	Simulation second 5061.0: After 45.0 seconds of waiting for lane change the vehicle 22956 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 22956,lane_change_removal,5061.0,45.0,22956,1124,1,66,2652.5,outside,False,True
1338,273165,6b3cab427bb87542cc2eb17a5629737b3c79513faa3e270cbe42d08be59946d3,Warning	Simulation second 5065.0: After 45.0 seconds of waiting for lane change the vehicle 31140 (on Static Vehicle Route 1134 - 3) was removed from link 70 at position 175.1.	Network object type: Vehicle	Network object keys: 31140,lane_change_removal,5065.0,45.0,31140,1134,3,70,175.1,inside,False,False
1339,273417,b0b9aa03be4b982f81a298592c8a0544fed5f7e65f6ca01a6dcfaf9321ff741b,Warning	Simulation second 5072.0: After 45.0 seconds of waiting for lane change the vehicle 30282 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 30282,lane_change_removal,5072.0,45.0,30282,1159,1,310,93.3,outside,False,False
1340,273669,afe9ad2a5f05c9cc6dd7f93bba02002d25f1b504f4be10f7108e7309d68cdcdd,Warning	Simulation second 5079.0: After 45.0 seconds of waiting for lane change the vehicle 30882 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 30882,lane_change_removal,5079.0,45.0,30882,1159,1,310,85.8,outside,False,False
1341,273921,e0bb8ab720ef3248ed4978fc10588ae6e45aa0c1f10f4f97d86b17e0de350d27,Warning	Simulation second 5081.0: After 45.0 seconds of waiting for lane change the vehicle 31620 (on Static Vehicle Route 1134 - 1) was removed from link 69 at position 1735.5.	Network object type: Vehicle	Network object keys: 31620,lane_change_removal,5081.0,45.0,31620,1134,1,69,1735.5,inside,False,True
1344,274574,21e22dffe8b1a6bb0edc3663f322b0ae570605f0a13eb7a351b95c66ea38866b,Warning	Simulation second 5088.0: After 45.0 seconds of waiting for lane change the vehicle 15282 (on Static Vehicle Route 1135 - 2) was removed from link 121 at position 220.5.	Network object type: Vehicle	Network object keys: 15282,lane_change_removal,5088.0,45.0,15282,1135,2,121,220.5,inside,False,False
1345,274827,a7bb294064e463d340b48c984aa2595da59da467620c386cf68df15899c9868f,Warning	Simulation second 5102.0: After 45.0 seconds of waiting for lane change the vehicle 24602 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 108.0.	Network object type: Vehicle	Network object keys: 24602,lane_change_removal,5102.0,45.0,24602,1113,3,329,108.0,inside,False,False
1346,275080,8daf69a32f652b671c8da91cf5e6fc96b768ec24471526e30d9df2e1e42050a4,Warning	Simulation second 5110.0: After 45.0 seconds of waiting for lane change the vehicle 25820 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 113.0.	Network object type: Vehicle	Network object keys: 25820,lane_change_removal,5110.0,45.0,25820,1113,3,329,113.0,inside,False,False
1348,275534,be7136e19d6070efe1f276490f7c11a0ef8877fc3c0c855fcfaa836f3a50343b,Warning	Simulation second 5121.0: After 45.0 seconds of waiting for lane change the vehicle 30086 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 30086,lane_change_removal,5121.0,45.0,30086,1159,1,310,93.3,outside,False,False
1350,275962,6214d5c6a4418e22327267566b34baed6f6e1e00f72970927477cfcba59b8641,Warning	Simulation second 5130.0: After 45.0 seconds of waiting for lane change the vehicle 31321 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 31321,lane_change_removal,5130.0,45.0,31321,1159,1,310,85.8,outside,False,False
1352,276415,832c5bd6d9b95f443f1c3dda3b325c883827ce36f0cf578db62a909ebd9e7acf,Warning	Simulation second 5135.0: After 45.0 seconds of waiting for lane change the vehicle 23091 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 23091,lane_change_removal,5135.0,45.0,23091,1124,1,66,2652.5,outside,False,True
1353,276668,11129013932096ce57841b2e9f044970c5a55c2690146a45c5d04186bc92b9e3,Warning	Simulation second 5139.0: After 45.0 seconds of waiting for lane change the vehicle 30484 (on Static Vehicle Route 1135 - 2) was removed from link 121 at position 220.5.	Network object type: Vehicle	Network object keys: 30484,lane_change_removal,5139.0,45.0,30484,1135,2,121,220.5,inside,False,False
1354,276921,11540e89150878c83d46e3881c664fd9859a67178709966f9a6745d413aeb624,Warning	Simulation second 5139.0: After 45.0 seconds of waiting for lane change the vehicle 31371 (on Static Vehicle Route 1134 - 3) was removed from link 70 at position 175.1.	Network object type: Vehicle	Network object keys: 31371,lane_change_removal,5139.0,45.0,31371,1134,3,70,175.1,inside,False,False
1358,277772,856a2a01c7ae15395a8db05b98f96d3faf24b33b2b27afcc90f5e09ef3b1d50f,Warning	Simulation second 5153.0: After 45.0 seconds of waiting for lane change the vehicle 24249 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 108.0.	Network object type: Vehicle	Network object keys: 24249,lane_change_removal,5153.0,45.0,24249,1113,3,329,108.0,inside,False,False
1365,279121,2e596235133fdbda94ada1c1f38589e2aafafb4312659b282c74356c98b266fb,Warning	Simulation second 5169.0: After 45.0 seconds of waiting for lane change the vehicle 18047 (on Static Vehicle Route 1126 - 1) was removed from link 71 at position 73.4.	Network object type: Vehicle	Network object keys: 18047,lane_change_removal,5169.0,45.0,18047,1126,1,71,73.4,inside,False,False
1371,280350,3e89c3cb87d5528dfdb1b8a72fe06ebe05d55e1f4af8db1f69ad99f8e4c0de74,Warning	Simulation second 5183.0: After 45.0 seconds of waiting for lane change the vehicle 16795 (on Static Vehicle Route 1135 - 4) was removed from link 68 at position 109.9.	Network object type: Vehicle	Network object keys: 16795,lane_change_removal,5183.0,45.0,16795,1135,4,68,109.9,inside,False,False
1372,280602,c9d6a7fda06c5e70e1d459dba2fa4523f031ceeb24b359ceb8936cda6f622843,Warning	Simulation second 5183.0: After 45.0 seconds of waiting for lane change the vehicle 23310 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 23310,lane_change_removal,5183.0,45.0,23310,1124,1,66,2652.5,outside,False,True
1373,280855,776ee125a8dc7424f71ffd17cfea704bf0c3eee3c49b5d0b98597c6795832015,Warning	Simulation second 5191.0: After 45.0 seconds of waiting for lane change the vehicle 31464 (on Static Vehicle Route 1119 - 1) was removed from link 40 at position 1250.7.	Network object type: Vehicle	Network object keys: 31464,lane_change_removal,5191.0,45.0,31464,1119,1,40,1250.7,inside,False,False
1379,282045,069385b8de8490767982b33ac752604acb809aa623a89fde1a11145692155bac,Warning	Simulation second 5221.0: After 45.0 seconds of waiting for lane change the vehicle 31451 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 31451,lane_change_removal,5221.0,45.0,31451,1159,1,310,93.3,outside,False,False
1382,282695,5d9511ac35057234e66235e851df9a11efcc35c946d4086129eae7b833c15fa5,Warning	Simulation second 5242.0: After 45.0 seconds of waiting for lane change the vehicle 23294 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 113.0.	Network object type: Vehicle	Network object keys: 23294,lane_change_removal,5242.0,45.0,23294,1113,3,329,113.0,inside,False,False
1384,283148,2a87ed8754a480706011bde7f18052bc6b973f7ec7781fd526a307adaa0a828e,Warning	Simulation second 5253.0: After 45.0 seconds of waiting for lane change the vehicle 26575 (on Static Vehicle Route 1125 - 1) was removed from link 46 at position 944.2.	Network object type: Vehicle	Network object keys: 26575,lane_change_removal,5253.0,45.0,26575,1125,1,46,944.2,inside,False,False
1387,283779,aadd0ea747b89ab2580975ba9da0020fd27f8a8bf7ee48e95e8baf72ba91ab15,Warning	Simulation second 5262.0: After 45.0 seconds of waiting for lane change the vehicle 25432 (on Static Vehicle Route 1123 - 1) was removed from link 52 at position 393.8.	Network object type: Vehicle	Network object keys: 25432,lane_change_removal,5262.0,45.0,25432,1123,1,52,393.8,inside,False,False
1388,284031,cf99d29077c2604e9c1229094f9dc3f82a5599c04ad3e3579cbbf2e62d9c2bc4,Warning	Simulation second 5266.0: After 45.0 seconds of waiting for lane change the vehicle 31589 (on Static Vehicle Route 1134 - 3) was removed from link 70 at position 175.1.	Network object type: Vehicle	Network object keys: 31589,lane_change_removal,5266.0,45.0,31589,1134,3,70,175.1,inside,False,False
1390,284461,936a419acbfbbd2fb4da3463252286f16c193052689005241b432fd54d67133d,Warning	Simulation second 5269.0: After 45.0 seconds of waiting for lane change the vehicle 31669 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 31669,lane_change_removal,5269.0,45.0,31669,1159,1,310,93.3,outside,False,False
1393,285092,7e47b00bb95c2f09ca9a16743bcb7dd4853001c5482cdf11f056e0a1a04d304c,Warning	Simulation second 5275.0: After 45.0 seconds of waiting for lane change the vehicle 32013 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 32013,lane_change_removal,5275.0,45.0,32013,1159,1,310,85.8,outside,False,False
1395,285523,100d657afba978231ad2c18bde72870bc5786346c6c6c062a12004bc920ed704,Warning	Simulation second 5287.0: After 45.0 seconds of waiting for lane change the vehicle 32170 (on Static Vehicle Route 1134 - 1) was removed from link 69 at position 1735.5.	Network object type: Vehicle	Network object keys: 32170,lane_change_removal,5287.0,45.0,32170,1134,1,69,1735.5,inside,False,True
1396,285776,31fcc4eff13c7d32d175a5e79a35ac8021658dc371d9de45a5d9e392919e94cb,Warning	Simulation second 5289.0: After 60.0 seconds of waiting for lane change the vehicle 14699 (on Static Vehicle Route 1130 - 3) was removed from link 2 at position 1999.9.	Network object type: Vehicle	Network object keys: 14699,lane_change_removal,5289.0,60.0,14699,1130,3,2,1999.9,inside,False,False
1397,286028,a51fd76eeb6b2d1e485c2481cf55d075b1031bc93adb2c715d2ce1c09b6a357b,Warning	Simulation second 5290.0: After 45.0 seconds of waiting for lane change the vehicle 23243 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 23243,lane_change_removal,5290.0,45.0,23243,1124,1,66,2652.5,outside,False,True
