line_number,byte_offset,raw_line_sha256,message,kind,time_sec,wait_sec,vehicle_id,route_decision,route_index,link,position_m,omega,terminal_inside,physical_input_source_link
370,72695,f8abf6e7988cba8b7d7ed6baf056443746a0f65b1717c9dfbd65d4fbbccc4c6c,Warning	Simulation second 2147.0: After 45.0 seconds of waiting for lane change the vehicle 13069 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 13069,lane_change_removal,2147.0,45.0,13069,1124,1,66,2652.5,outside,False,True
371,72948,7aebecba6d01b255fd6f1f2b5dc65813723db91e7089cca52df94a4edb27afe0,Warning	Simulation second 2148.0: After 45.0 seconds of waiting for lane change the vehicle 6879 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 113.0.	Network object type: Vehicle	Network object keys: 6879,lane_change_removal,2148.0,45.0,6879,1113,3,329,113.0,inside,False,False
373,73376,de76de853bc8e5a4bb1c9f0c8f631d128342b5c0b4f03135efbd8166365d6221,Warning	Simulation second 2151.0: After 45.0 seconds of waiting for lane change the vehicle 7619 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 108.0.	Network object type: Vehicle	Network object keys: 7619,lane_change_removal,2151.0,45.0,7619,1113,3,329,108.0,inside,False,False
383,75309,82d18ff44e2aacd9d7e0e8a9c90d3c5fcc82a22a2706ebdbe4e9c4156ace0811,Warning	Simulation second 2196.0: After 45.0 seconds of waiting for lane change the vehicle 4207 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 113.0.	Network object type: Vehicle	Network object keys: 4207,lane_change_removal,2196.0,45.0,4207,1113,3,329,113.0,inside,False,False
391,76784,ce652ca4505d514d5141363aec81915a1fed2e39017318e1aa5ba1b96e9c0106,Warning	Simulation second 2200.0: After 45.0 seconds of waiting for lane change the vehicle 7765 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 108.0.	Network object type: Vehicle	Network object keys: 7765,lane_change_removal,2200.0,45.0,7765,1113,3,329,108.0,inside,False,False
399,78246,05cc2667f902749280e651c95a297e837a1b74388b8c74a6af5c57ffd8d71d8b,Warning	Simulation second 2226.0: After 45.0 seconds of waiting for lane change the vehicle 11030 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 11030,lane_change_removal,2226.0,45.0,11030,1159,1,310,93.3,outside,False,False
402,78855,9d0390145b1848ab3228cc3590cd5b5c8f521d54c747d98ad0dc7eabb029e656,Warning	Simulation second 2232.0: After 45.0 seconds of waiting for lane change the vehicle 10153 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 10153,lane_change_removal,2232.0,45.0,10153,1159,1,310,85.8,outside,False,False
405,79503,d4f0b4d5b179a0803a6b3052b5895d8b7a59648a12ea2111e3848efa2d0a434b,Warning	Simulation second 2246.0: After 45.0 seconds of waiting for lane change the vehicle 13991 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 13991,lane_change_removal,2246.0,45.0,13991,1124,1,66,2652.5,outside,False,True
407,79954,9790fcac5de381aba053163e8dcaa8bb1c9ff13f89e9eb66edbae949596705d6,Warning	Simulation second 2264.0: After 45.0 seconds of waiting for lane change the vehicle 14184 (on Static Vehicle Route 1086 - 1: 좌) was removed from link 281 at position 28.0.	Network object type: Vehicle	Network object keys: 14184,lane_change_removal,2264.0,45.0,14184,1086,1,281,28.0,outside,False,False
409,80386,4e93dadcb45962e5eb6bce113c1d98a18577724dc06c0f129fce6bb07ba5ef0c,Warning	Simulation second 2274.0: After 45.0 seconds of waiting for lane change the vehicle 10101 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 10101,lane_change_removal,2274.0,45.0,10101,1159,1,310,93.3,outside,False,False
410,80638,c8d09702ffaca13f5f4ab35665e55c9f42f5f0b6e625e09c326d1dab4a99d575,Warning	Simulation second 2278.0: After 45.0 seconds of waiting for lane change the vehicle 6442 (on Static Vehicle Route 1119 - 1) was removed from link 40 at position 1250.7.	Network object type: Vehicle	Network object keys: 6442,lane_change_removal,2278.0,45.0,6442,1119,1,40,1250.7,inside,False,False
413,81289,ea66bd2b4ca9b07852e7a87dcb2c62ff2643a6860605ade09dcf362fcd24edd9,Warning	Simulation second 2281.0: After 45.0 seconds of waiting for lane change the vehicle 10363 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 10363,lane_change_removal,2281.0,45.0,10363,1159,1,310,85.8,outside,False,False
418,82315,d304fc99bad5d46dac6c7eaeee7bb5456fdd1d8fe1697ec0c03c6a91217d136e,Warning	Simulation second 2295.0: After 45.0 seconds of waiting for lane change the vehicle 14062 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 14062,lane_change_removal,2295.0,45.0,14062,1124,1,66,2652.5,outside,False,True
419,82568,53bdf37915eabbbf2ad76ca86ef7c3065c59c660023a972681c5e9c90783013d,Warning	Simulation second 2299.0: After 45.0 seconds of waiting for lane change the vehicle 8736 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 113.0.	Network object type: Vehicle	Network object keys: 8736,lane_change_removal,2299.0,45.0,8736,1113,3,329,113.0,inside,False,False
420,82819,7d2505d64067bfa3b3fb7e6ea76aab738903f0c7fc7e62f00132bca2db86c1cc,Warning	Simulation second 2300.0: After 45.0 seconds of waiting for lane change the vehicle 11214 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 108.0.	Network object type: Vehicle	Network object keys: 11214,lane_change_removal,2300.0,45.0,11214,1113,3,329,108.0,inside,False,False
421,83072,6570ba147f86e00ef5481a223ebac35067ca240f22048af85c884be04b734d5e,Warning	Simulation second 2302.0: After 45.0 seconds of waiting for lane change the vehicle 12133 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 103.0.	Network object type: Vehicle	Network object keys: 12133,lane_change_removal,2302.0,45.0,12133,1113,3,329,103.0,inside,False,False
423,83501,29bc90530ed49ab705e77e85f98be37e2a4f0721829652dcb5c4ab18514baba4,Warning	Simulation second 2327.0: After 45.0 seconds of waiting for lane change the vehicle 12927 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 80.8.	Network object type: Vehicle	Network object keys: 12927,lane_change_removal,2327.0,45.0,12927,1159,1,310,80.8,outside,False,False
424,83753,e078f56ee3e775ae843f801f1392dd7f74965a11fbf845bd636fe5e935a799f5,Warning	Simulation second 2329.0: After 45.0 seconds of waiting for lane change the vehicle 11362 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 11362,lane_change_removal,2329.0,45.0,11362,1159,1,310,85.8,outside,False,False
432,85357,75d69aca75217031e4099dd809dbca3eff2bd93212fe1ec2256688a525299ec6,Warning	Simulation second 2343.0: After 45.0 seconds of waiting for lane change the vehicle 14203 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 14203,lane_change_removal,2343.0,45.0,14203,1124,1,66,2652.5,outside,False,True
436,86137,f546a95309c0b53736fb8363da54af1c51601eab42b3a44fb6ae5882cb40d3d4,Warning	Simulation second 2348.0: After 45.0 seconds of waiting for lane change the vehicle 4865 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 113.0.	Network object type: Vehicle	Network object keys: 4865,lane_change_removal,2348.0,45.0,4865,1113,3,329,113.0,inside,False,False
437,86388,b0dcd899e2a957a76585f9c8fee92718201dac06bd32d240dadd85e402dcff25,Warning	Simulation second 2348.0: After 45.0 seconds of waiting for lane change the vehicle 8156 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 108.0.	Network object type: Vehicle	Network object keys: 8156,lane_change_removal,2348.0,45.0,8156,1113,3,329,108.0,inside,False,False
446,87891,7774e909d52753eb710329cab2ec16f092200c0ae09eb73730bf71470cd2d88e,Warning	Simulation second 2369.0: After 45.0 seconds of waiting for lane change the vehicle 10232 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 10232,lane_change_removal,2369.0,45.0,10232,1159,1,310,93.3,outside,False,False
451,88897,d8cc654b6801743f494bf907c185ec7725fb07cda35e568e53a55e141264d369,Warning	Simulation second 2378.0: After 45.0 seconds of waiting for lane change the vehicle 10456 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 10456,lane_change_removal,2378.0,45.0,10456,1159,1,310,85.8,outside,False,False
456,89947,faf2aacf79f7740fce45c69ecb5dc0ecb40eed8cbd1434cc2cbea3e411c7c073,Warning	Simulation second 2392.0: After 45.0 seconds of waiting for lane change the vehicle 14320 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 14320,lane_change_removal,2392.0,45.0,14320,1124,1,66,2652.5,outside,False,True
458,90398,89dbed91584af78abc2bc928fc6e6e8125bfefa6435090184bae2cac77f5c369,Warning	Simulation second 2396.0: After 45.0 seconds of waiting for lane change the vehicle 12098 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 108.0.	Network object type: Vehicle	Network object keys: 12098,lane_change_removal,2396.0,45.0,12098,1113,3,329,108.0,inside,False,False
461,91047,1598965318f870eb8d4d0979c0bd19b84402b599bf00c3a55e068c59e35d0feb,Warning	Simulation second 2409.0: After 45.0 seconds of waiting for lane change the vehicle 12883 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 103.0.	Network object type: Vehicle	Network object keys: 12883,lane_change_removal,2409.0,45.0,12883,1113,3,329,103.0,inside,False,False
467,92227,da37646aae9dca8d1e79c719a446c3d8e04be9902dcb04967c0c29008eee4ce8,Warning	Simulation second 2418.0: After 45.0 seconds of waiting for lane change the vehicle 13271 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 13271,lane_change_removal,2418.0,45.0,13271,1159,1,310,93.3,outside,False,False
474,93652,03f643330fc7bc08b706765b2ccc335234961ab3613ff84f22921e9efb26fe60,Warning	Simulation second 2427.0: After 45.0 seconds of waiting for lane change the vehicle 3969 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 3969,lane_change_removal,2427.0,45.0,3969,1159,1,310,85.8,outside,False,False
475,93902,dd8e54a1dcfdeeae19576a56add06a2f2bd4dd55a95d468fbff69e7aed424eb3,Warning	Simulation second 2441.0: After 45.0 seconds of waiting for lane change the vehicle 14540 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 14540,lane_change_removal,2441.0,45.0,14540,1124,1,66,2652.5,outside,False,True
481,95112,3415062149b20e531cea07067c83486516df6d644be176ced5de1be63f192798,Warning	Simulation second 2454.0: After 45.0 seconds of waiting for lane change the vehicle 4381 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 113.0.	Network object type: Vehicle	Network object keys: 4381,lane_change_removal,2454.0,45.0,4381,1113,3,329,113.0,inside,False,False
482,95363,8ff618ddab51fd4d3ba51e03a989c22b381ccb179c80d2c5ba27d4b2f12ccbe8,Warning	Simulation second 2458.0: After 45.0 seconds of waiting for lane change the vehicle 11005 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 103.0.	Network object type: Vehicle	Network object keys: 11005,lane_change_removal,2458.0,45.0,11005,1113,3,329,103.0,inside,False,False
487,96384,164ae6f7251858f362281841bf8e2849d8ef8bde42e35bd10e8567a4023f5f25,Warning	Simulation second 2477.0: After 45.0 seconds of waiting for lane change the vehicle 13855 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 13855,lane_change_removal,2477.0,45.0,13855,1159,1,310,85.8,outside,False,False
494,97779,500b8a7c5233ad5815dc15574005a6cb7247900e2ddf2376d1840082e14385c2,Warning	Simulation second 2490.0: After 45.0 seconds of waiting for lane change the vehicle 15285 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 80.8.	Network object type: Vehicle	Network object keys: 15285,lane_change_removal,2490.0,45.0,15285,1159,1,310,80.8,outside,False,False
504,99733,6c71e72551807c873900f3cd68b6823718844bced1e893f39e28e4eebf7a017f,Warning	Simulation second 2504.0: After 45.0 seconds of waiting for lane change the vehicle 7242 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 113.0.	Network object type: Vehicle	Network object keys: 7242,lane_change_removal,2504.0,45.0,7242,1113,3,329,113.0,inside,False,False
507,100357,fbc990f9b7a86e58b2f3ec353eaa35e207b83845fe8610260e655f4731fc9230,Warning	Simulation second 2507.0: After 45.0 seconds of waiting for lane change the vehicle 12664 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 103.0.	Network object type: Vehicle	Network object keys: 12664,lane_change_removal,2507.0,45.0,12664,1113,3,329,103.0,inside,False,False
510,100990,b80b6bd682e7e2b10f11d5ff076aabfbf0d0957987e4e387055b0fe63d45c226,Warning	Simulation second 2520.0: After 45.0 seconds of waiting for lane change the vehicle 12641 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 12641,lane_change_removal,2520.0,45.0,12641,1159,1,310,93.3,outside,False,False
511,101242,f909a542020e01d35feb1b31512053927fdd6f223a3eb1f9d2e55cc1ff9b61b5,Warning	Simulation second 2521.0: After 45.0 seconds of waiting for lane change the vehicle 15138 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 15138,lane_change_removal,2521.0,45.0,15138,1124,1,66,2652.5,outside,False,True
513,101695,bf19bc4c97518608a696ace1d8ea5e34e18fdc14d3a23b1fa03ab35c60d08161,Warning	Simulation second 2526.0: After 45.0 seconds of waiting for lane change the vehicle 14582 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 14582,lane_change_removal,2526.0,45.0,14582,1159,1,310,85.8,outside,False,False
514,101947,38f4a378fa15124b22285fc9a44854e16ca19c960ba786506e974588939e2fcd,Warning	Simulation second 2526.0: After 45.0 seconds of waiting for lane change the vehicle 15161 (on Static Vehicle Route 1151 - 1) was removed from link 99 at position 343.0.	Network object type: Vehicle	Network object keys: 15161,lane_change_removal,2526.0,45.0,15161,1151,1,99,343.0,outside,False,True
518,102733,ae205ca82ab6ff07db7d86765d5653d7b77384545082efeaaaedb6db2904e314,Warning	Simulation second 2530.0: After 45.0 seconds of waiting for lane change the vehicle 15825 (on Static Vehicle Route 1142 - 1) was removed from link 80 at position 372.5.	Network object type: Vehicle	Network object keys: 15825,lane_change_removal,2530.0,45.0,15825,1142,1,80,372.5,outside,False,True
521,103382,4f00eb778ec5c949bc2d8878d09943ff5c7b1b5b1ef906c9ef4fc32cd75c4709,Warning	Simulation second 2539.0: After 45.0 seconds of waiting for lane change the vehicle 15245 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 80.8.	Network object type: Vehicle	Network object keys: 15245,lane_change_removal,2539.0,45.0,15245,1159,1,310,80.8,outside,False,False
525,104207,645f790457bd0639acdcb3a25ce8f58181652fb318c7fde503cc22c60d458465,Warning	Simulation second 2556.0: After 45.0 seconds of waiting for lane change the vehicle 12134 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 103.0.	Network object type: Vehicle	Network object keys: 12134,lane_change_removal,2556.0,45.0,12134,1113,3,329,103.0,inside,False,False
526,104460,48f2cf06d0deb6ac312cf18034385fc998b98e336f5fbfd3957053ceba94c120,Warning	Simulation second 2557.0: After 45.0 seconds of waiting for lane change the vehicle 6381 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 108.0.	Network object type: Vehicle	Network object keys: 6381,lane_change_removal,2557.0,45.0,6381,1113,3,329,108.0,inside,False,False
